date,market,1d_ta,7d_ta,30d_ta
2022-02-02,DAI aave_v2,3.7504122967481934,3.7494223470197756,3.8563014401511753
2022-02-01,DAI aave_v2,3.7529753120202733,3.7488353915506147,3.861544859912505
2022-01-31,DAI aave_v2,3.744332913457529,3.749805903304193,3.8664724155056907
2022-01-30,DAI aave_v2,3.7517864665801643,3.772411330032271,3.871882187643235
2022-01-29,DAI aave_v2,3.7481623324871416,3.7945426375341187,3.877358086511482
2022-01-28,DAI aave_v2,3.751730645304407,3.816624908919908,3.882400015106062
2022-01-27,DAI aave_v2,3.7465564625407217,3.838005774945946,3.887085816571594
2022-01-26,DAI aave_v2,3.746303608464067,3.861870562791258,3.892082280477775
2022-01-25,DAI aave_v2,3.759768894295322,3.8824423905082455,3.895334054187337
2022-01-24,DAI aave_v2,3.902570900554073,3.9009783931979682,3.900033028680381
2022-01-23,DAI aave_v2,3.906705619093098,3.9000507362911145,3.900046351503062
2022-01-22,DAI aave_v2,3.9027382321876645,3.900172262139325,3.900165128303638
2022-01-21,DAI aave_v2,3.9013967074866747,3.899991840324404,3.9003372212449894
2022-01-20,DAI aave_v2,3.913609977457907,3.9006088553865874,3.9004336828278268
2022-01-19,DAI aave_v2,3.890306402482977,3.8979429896845894,3.899927689377788
2022-01-18,DAI aave_v2,3.8895209131233828,3.901006832822952,3.8997281668309545
2022-01-17,DAI aave_v2,3.896077302206098,3.903008058917685,3.8997224315413064
2022-01-16,DAI aave_v2,3.90755630003057,3.905400228401303,3.8981638058743626
2022-01-15,DAI aave_v2,3.901475279483218,3.9043323766789504,3.8962789197708427
2022-01-14,DAI aave_v2,3.9057158129219585,3.9020681881485317,3.8945480784879183
2022-01-13,DAI aave_v2,3.894948917543922,3.9007635186593315,3.8926385028406965
2022-01-12,DAI aave_v2,3.911753304451517,3.9009173359203633,3.8922899735502274
2022-01-11,DAI aave_v2,3.9035294957865143,3.9006182055081053,3.8913983933916785
2022-01-10,DAI aave_v2,3.91282248859142,3.901301301118266,3.890621961050937
2022-01-09,DAI aave_v2,3.9000813379741044,3.90057164411779,3.8898278155812656
2022-01-08,DAI aave_v2,3.885625959770286,3.9006745929523245,3.889720212065533
2022-01-07,DAI aave_v2,3.8965831264975566,3.903674609782835,3.889718123813836
2022-01-06,DAI aave_v2,3.896025638371145,3.906457510658551,3.8888141308755726
2022-01-05,DAI aave_v2,3.9096593915657114,3.9069424466518923,3.8879307502065297
2022-01-04,DAI aave_v2,3.9083111650576385,3.9044632034668445,3.8868707739101613
2022-01-03,DAI aave_v2,3.907714889588089,3.902768805562346,3.8861533759257494
2022-01-02,DAI aave_v2,3.900801979815844,3.8936462241570364,3.8857128487460835
2022-01-01,DAI aave_v2,3.9066260775838613,3.8936371026242935,3.8856000163543523
2021-12-31,DAI aave_v2,3.916063432627567,3.893114889431528,3.8854802833663715
2021-12-30,DAI aave_v2,3.899420190324534,3.8922871023576433,3.8848926357813633
2021-12-29,DAI aave_v2,3.8923046892703774,3.893498649515312,3.88489545624769
2021-12-28,DAI aave_v2,3.8964503797261516,3.8952109160440873,3.885166599528337
2021-12-27,DAI aave_v2,3.8438568197509198,3.8954937437913144,3.885078741143732
2021-12-26,DAI aave_v2,3.900738129086645,3.9012743018380363,3.8868412356860813
2021-12-25,DAI aave_v2,3.9029705852345016,3.899647262601935,3.886547970770769
2021-12-24,DAI aave_v2,3.910268923110372,3.8919826835966895,3.886168638491775
2021-12-23,DAI aave_v2,3.9079010204282145,3.883517082713062,3.8861461541072218
2021-12-22,DAI aave_v2,3.904290554971806,3.8751812285083855,3.886188562004844
2021-12-21,DAI aave_v2,3.898430173956742,3.8672009411560273,3.8862215180026674
2021-12-20,DAI aave_v2,3.8843207260779735,3.8652099218521867,3.88684088782832
2021-12-19,DAI aave_v2,3.889348854433937,3.8653078037974833,3.8872865214480927
2021-12-18,DAI aave_v2,3.8493185321977834,3.8640060425303875,3.8876217159922675
2021-12-17,DAI aave_v2,3.8510097169249784,3.8696745557166,3.8894061842166447
2021-12-16,DAI aave_v2,3.8495500409954806,3.876223629370481,3.891992368538188
2021-12-15,DAI aave_v2,3.8484285435052974,3.8813683824024636,3.89554374751702
2021-12-14,DAI aave_v2,3.884493038829857,3.884373353094515,3.923864870393835
2021-12-13,DAI aave_v2,3.8850058996950487,3.8822349501616586,3.962695418767306
2021-12-12,DAI aave_v2,3.880236525564266,3.8812141220158884,4.008493335139364
2021-12-11,DAI aave_v2,3.8889981245012732,3.882150222010319,4.0248105129604355
2021-12-10,DAI aave_v2,3.896853232502145,3.8829360719670096,4.031412826672541
2021-12-09,DAI aave_v2,3.8855633122193565,3.8830166113329767,4.034359255320546
2021-12-08,DAI aave_v2,3.8694633383496573,3.885512436436559,4.037308943444801
2021-12-07,DAI aave_v2,3.8695242182998633,3.88965110311194,4.071907364536311
2021-12-06,DAI aave_v2,3.8778601026746573,3.893934043971151,4.117889643092572
2021-12-05,DAI aave_v2,3.8867892255252774,3.8971595989733125,4.130862404549273
2021-12-04,DAI aave_v2,3.894499074198111,3.8981632279251306,4.200930263470521
2021-12-03,DAI aave_v2,3.897417008063913,3.8984821681855983,4.3116720824664645
2021-12-02,DAI aave_v2,3.9030340879444365,3.897699764408936,4.318133370296522
2021-12-01,DAI aave_v2,3.898434005077324,3.896064982826116,4.336114131393401
2021-11-30,DAI aave_v2,3.899504804314337,3.8976593237541786,4.390579509040748
2021-11-29,DAI aave_v2,3.9004389876897894,3.899040531331687,4.507850719470549
2021-11-28,DAI aave_v2,3.8938146281880046,3.8997319952197884,4.723849196377229
2021-11-27,DAI aave_v2,3.8967316560213856,3.903045801010977,4.865560674335919
2021-11-26,DAI aave_v2,3.8919401816272745,3.903182669389515,4.911585759073132
2021-11-25,DAI aave_v2,3.8915906168646965,3.904249027836929,5.021051993965378
2021-11-24,DAI aave_v2,3.9095943915737617,3.9058578795604153,5.085006118994205
2021-11-23,DAI aave_v2,3.909173257356895,3.9085722874172037,5.120309980767458
2021-11-22,DAI aave_v2,3.9052792349065015,3.9152748807034228,5.169814292955278
2021-11-21,DAI aave_v2,3.917011268726325,4.02852959426103,5.227377700319966
2021-11-20,DAI aave_v2,3.897689734671152,4.190300768733553,5.273954327305104
2021-11-19,DAI aave_v2,3.8994046907591704,4.3847655767600715,5.27534306138652
2021-11-18,DAI aave_v2,3.9028525789291018,4.451958029536823,5.274563889311124
2021-11-17,DAI aave_v2,3.9285952465712812,4.478274451956153,5.277830927636127
2021-11-16,DAI aave_v2,3.9560914103604286,4.4863674298663,5.293476047859027
2021-11-15,DAI aave_v2,4.6980622298097545,4.488933507807238,5.308067505926128
2021-11-14,DAI aave_v2,5.049409490033981,4.518841185133697,5.341940323623816
2021-11-13,DAI aave_v2,5.258943390856784,4.547353054412801,5.4398250905346
2021-11-12,DAI aave_v2,4.369751860196433,4.405652990915501,5.523975388584342
2021-11-11,DAI aave_v2,4.087067535864411,4.636949152767824,5.618260146439186
2021-11-10,DAI aave_v2,3.9852460919423134,5.084047168226685,5.728679824997879
2021-11-09,DAI aave_v2,3.9740539559469945,5.099191389801444,5.823663564420624
2021-11-08,DAI aave_v2,4.907415971094961,5.1661060990734216,5.895091346313623
2021-11-07,DAI aave_v2,5.248992574987711,5.255388865273816,5.887567186374021
2021-11-06,DAI aave_v2,4.267042946375678,5.565195799876768,5.900007195121744
2021-11-05,DAI aave_v2,5.988824993162695,6.4385315639502645,6.000817542543306
2021-11-04,DAI aave_v2,7.216753644076439,6.746579274491124,6.01121679649455
2021-11-03,DAI aave_v2,4.09125564296563,6.4695407822141755,5.995109307467902
2021-11-02,DAI aave_v2,4.442456920850833,6.9102081515611795,6.018145374472814
2021-11-01,DAI aave_v2,5.5323953344977275,7.105602072543842,6.0632098333431825
2021-10-31,DAI aave_v2,7.417641117208371,7.0250756311543645,6.082924840457964
2021-10-30,DAI aave_v2,10.380393294890155,6.736027274837668,5.9917777744414
2021-10-29,DAI aave_v2,8.145158966948712,6.05771129783152,5.777754413599022
2021-10-28,DAI aave_v2,5.277484198137796,5.653304313736054,5.671010795168039
2021-10-27,DAI aave_v2,7.1759272283946585,5.462142536446891,5.7905013582086715
2021-10-26,DAI aave_v2,5.810214367729476,4.990728579318694,5.838251093854326
2021-10-25,DAI aave_v2,4.968710244771383,4.732249916597227,5.855431652986985
2021-10-24,DAI aave_v2,5.394302622991495,4.6507125749524985,5.965234663086351
2021-10-23,DAI aave_v2,5.632181455847118,4.507788650578491,6.000845543930902
2021-10-22,DAI aave_v2,5.314310078280452,4.519512265563246,6.032741453147281
2021-10-21,DAI aave_v2,3.939351757113657,4.901175468288538,6.038614041780594
2021-10-20,DAI aave_v2,3.876029528497273,5.450332693322163,6.097563633506176
2021-10-19,DAI aave_v2,4.000863728679207,5.9249419886570935,6.157961097745035
2021-10-18,DAI aave_v2,4.397948853258287,6.410484012077948,6.223203185287311
2021-10-17,DAI aave_v2,4.3938351523734465,6.758599643701716,6.246464144824879
2021-10-16,DAI aave_v2,5.714246760740396,7.004749966610788,6.247211767739982
2021-10-15,DAI aave_v2,7.9859524973575,6.857242025491717,6.199300871762735
2021-10-14,DAI aave_v2,7.783452332349029,6.51956207407199,6.0690361708747735
2021-10-13,DAI aave_v2,7.198294595841792,6.449262222168205,5.942514613573077
2021-10-12,DAI aave_v2,7.399657892625186,6.321049081576525,5.8349591469799895
2021-10-11,DAI aave_v2,6.8347582746246625,6.225887807383924,5.720995595698817
2021-10-10,DAI aave_v2,6.116887412736953,5.932684861453686,5.631082074029536
2021-10-09,DAI aave_v2,4.681691172906896,5.886613900628677,5.586334607630097
2021-10-08,DAI aave_v2,5.622192837419413,6.092635954205002,5.618034059863106
2021-10-07,DAI aave_v2,7.2913533690225325,5.958498282675292,5.629601944579594
2021-10-06,DAI aave_v2,6.300802611700028,5.482546725617621,5.6108364969755
2021-10-05,DAI aave_v2,6.733528973276985,5.288553554520361,5.618911241967271
2021-10-04,DAI aave_v2,4.782337653112998,5.592649571103188,5.624241563737977
2021-10-03,DAI aave_v2,5.794390686961885,6.139232663196231,5.633543047529044
2021-10-02,DAI aave_v2,6.123845547941172,6.215124156731567,5.615738299506107
2021-10-01,DAI aave_v2,4.683229136711444,6.520689156704593,5.609172153768331
2021-09-30,DAI aave_v2,3.9596924696188376,6.774889144078391,5.686494819267962
2021-09-29,DAI aave_v2,4.942850414019205,7.150512895895486,5.790045273457601
2021-09-28,DAI aave_v2,8.862201089356773,7.228746799218433,5.857469822739991
2021-09-27,DAI aave_v2,8.6084192977643,6.778123716293337,5.74591356415681
2021-09-26,DAI aave_v2,6.325631141709232,6.360914310278875,5.593878844512836
2021-09-25,DAI aave_v2,8.262800547752358,6.308413626455765,5.514943144432997
2021-09-24,DAI aave_v2,6.462629048328033,5.855981782403334,5.389057593007851
2021-09-23,DAI aave_v2,6.589058732338501,5.5636438954745495,5.355762047417607
2021-09-22,DAI aave_v2,5.490487737279831,5.2333383453437605,5.341102917333214
2021-09-21,DAI aave_v2,5.707839508881107,5.031556021549307,5.36179825863112
2021-09-20,DAI aave_v2,5.687953455663066,4.785836893608884,5.30954070130218
2021-09-19,DAI aave_v2,5.9581263549474635,4.540647913949757,5.268925839396489
2021-09-18,DAI aave_v2,5.09577763938534,4.258165770984404,5.207718475233252
2021-09-17,DAI aave_v2,4.416263839826537,4.121247911721675,5.169413237314265
2021-09-16,DAI aave_v2,4.276919881422978,4.17241928042557,5.153710098755836
2021-09-15,DAI aave_v2,4.078011470718659,4.366098545921881,5.158100769839844
2021-09-14,DAI aave_v2,3.987805613298149,4.636272532806938,5.171334217549312
2021-09-13,DAI aave_v2,3.9716305980491695,5.027784579607157,5.170714886252089
2021-09-12,DAI aave_v2,3.980751354189998,5.395129488664874,5.17069700136005
2021-09-11,DAI aave_v2,4.1373526245462395,5.811227670408897,5.168689465867263
2021-09-10,DAI aave_v2,4.7744634207538015,5.9432318907372945,5.2073123332469615
2021-09-09,DAI aave_v2,5.63267473989715,6.012629722954434,5.180025411925159
2021-09-08,DAI aave_v2,5.969229378914059,6.054656356655964,5.1233830329436305
2021-09-07,DAI aave_v2,6.728389940899685,6.202324888482582,5.058830722391147
2021-09-06,DAI aave_v2,6.543044961453186,6.250584339112341,4.964841911786693
2021-09-05,DAI aave_v2,6.893438626398158,6.3109474721177286,4.876212632877488
2021-09-04,DAI aave_v2,5.061382166845025,6.114101001469615,4.774354504585817
2021-09-03,DAI aave_v2,5.260248246273773,5.969243221698194,4.733673881385017
2021-09-02,DAI aave_v2,5.926861175807863,5.783144920703947,4.686332201865354
2021-09-01,DAI aave_v2,7.002909101700382,5.57734103915968,4.617967363906067
2021-08-31,DAI aave_v2,7.066206095307998,5.357462979005442,4.5136779323339775
2021-08-30,DAI aave_v2,6.965586892490901,5.226474226790974,4.407130413069247
2021-08-29,DAI aave_v2,5.5155133318613645,5.104440095894705,4.303121025059641
2021-08-28,DAI aave_v2,4.047377708445073,4.907954304059206,4.246422760010178
2021-08-27,DAI aave_v2,3.9575601393140496,4.968258574065957,4.240131225233322
2021-08-26,DAI aave_v2,4.486234004997991,4.9917364727425735,4.233931759433408
2021-08-25,DAI aave_v2,5.4637626806207145,4.914648829430821,4.209238051842635
2021-08-24,DAI aave_v2,6.149284829806724,4.697706972638389,4.151086078095225
2021-08-23,DAI aave_v2,6.111347976217015,4.449043427515028,4.070200590578595
2021-08-22,DAI aave_v2,4.140112789012878,4.215281559770126,3.988268236877135
2021-08-21,DAI aave_v2,4.46950759849233,4.19086911482278,3.9712401036273395
2021-08-20,DAI aave_v2,4.121905430050361,4.119667179507879,3.9427361020048934
2021-08-19,DAI aave_v2,3.946620501815724,4.090898587987307,3.9255030414748675
2021-08-18,DAI aave_v2,3.9451696830736895,4.28367260857609,3.9136775130390133
2021-08-17,DAI aave_v2,4.408640013943202,4.285199194008383,3.9021272577007533
2021-08-16,DAI aave_v2,4.475014902002696,4.217308244938112,3.874618586171076
2021-08-15,DAI aave_v2,3.969225674381458,4.154114696414806,3.8445523329645677
2021-08-14,DAI aave_v2,3.971094051288022,4.145471831898318,3.8761911693001143
2021-08-13,DAI aave_v2,3.920525289406357,4.133053623739605,3.8556384034097353
2021-08-12,DAI aave_v2,5.296038645937206,4.12122069348842,3.8369303314490746
2021-08-11,DAI aave_v2,3.9558557810997406,3.913352811328964,3.7752841961830192
2021-08-10,DAI aave_v2,3.9334033704512996,3.8968016798409817,3.761245440561703
2021-08-09,DAI aave_v2,4.0326600623395565,3.8885892036378324,3.7504488321509415
2021-08-08,DAI aave_v2,3.908725622766044,3.865955788237568,3.7359301245489513
2021-08-07,DAI aave_v2,3.884166594177035,3.860392201751858,3.725184962092572
2021-08-06,DAI aave_v2,3.8376947776480552,3.8548405814698135,3.7155135362777854
2021-08-05,DAI aave_v2,3.840963470821019,3.8515363818597304,3.708419664485278
2021-08-04,DAI aave_v2,3.839997860683862,3.854060409619498,3.6973347803910053
2021-08-03,DAI aave_v2,3.875916037029257,3.844285881709895,3.6858647328984815
2021-08-02,DAI aave_v2,3.8742261545377046,3.8256439874592596,3.6754695177958046
2021-08-01,DAI aave_v2,3.8697805173660735,3.803497889410785,3.6648438068858815
2021-07-31,DAI aave_v2,3.8453052522027216,3.782489273259608,3.6543487879973946
2021-07-30,DAI aave_v2,3.8145653803774744,3.755071003683965,3.645014592142114
2021-07-29,DAI aave_v2,3.8586316651393933,3.7286000624184714,3.636733464520233
2021-07-28,DAI aave_v2,3.7715761653166404,3.6937080459441214,3.6273302722558434
2021-07-27,DAI aave_v2,3.745422777274809,3.6698991100631138,3.6215705349559713
2021-07-26,DAI aave_v2,3.7192034681983834,3.6479608059867252,3.6163689326878345
2021-07-25,DAI aave_v2,3.7227202043078322,3.6307405995192275,3.6124979046983237
2021-07-24,DAI aave_v2,3.653377365173225,3.6108348371970918,3.607387324090472
2021-07-23,DAI aave_v2,3.6292687915190167,3.5993562572876945,3.6032405730064863
2021-07-22,DAI aave_v2,3.6143875498189435,3.7835165391346712,3.5996539068050706
2021-07-21,DAI aave_v2,3.604913614149587,3.7463913283857737,3.597863516710158
2021-07-20,DAI aave_v2,3.5918546487400893,3.7113012593053365,3.599440491713601
2021-07-19,DAI aave_v2,3.5986620229258994,3.690558393478973,3.6016610500662662
2021-07-18,DAI aave_v2,3.5833798680528806,3.681419977698166,3.60390734764938
2021-07-17,DAI aave_v2,3.5730273058074453,3.6851521562803913,3.60753721424169
2021-07-16,DAI aave_v2,4.918390764447852,3.688590946062164,3.612967824516121
2021-07-15,DAI aave_v2,3.3545110745766613,3.4983023724374225,3.5723118763155894
2021-07-14,DAI aave_v2,3.359283130586527,3.532518478888391,3.582847457845917
2021-07-13,DAI aave_v2,3.446654587955548,3.570460692215006,3.590238737973375
2021-07-12,DAI aave_v2,3.5346931124602463,3.579283886506047,3.5957558500707303
2021-07-11,DAI aave_v2,3.6095051181284594,3.5737415041414624,3.5994224546778852
2021-07-10,DAI aave_v2,3.5970988342798558,3.567249284972961,3.602797322624347
2021-07-09,DAI aave_v2,3.586370749074661,3.5613001411101255,3.607727081236057
2021-07-08,DAI aave_v2,3.5940238197334415,3.5568085984868127,3.612804411702123
2021-07-07,DAI aave_v2,3.624878623872831,3.5527022494597933,3.6194562500495913
2021-07-06,DAI aave_v2,3.5084169479928353,3.544309810580965,3.6280992345569527
2021-07-05,DAI aave_v2,3.4958964359081532,3.554041089040233,3.6419078819673447
2021-07-04,DAI aave_v2,3.564059583948951,3.5687393190991368,3.656657167313366
2021-07-03,DAI aave_v2,3.555454827240004,3.572355765567959,3.6688942310816928
2021-07-02,DAI aave_v2,3.554929950711472,3.5791583086069654,3.682315695099006
2021-07-01,DAI aave_v2,3.565279376544306,3.581225856515654,3.7080109612441183
2021-06-30,DAI aave_v2,3.5661315517210332,3.5760394931027033,3.73688160895919
2021-06-29,DAI aave_v2,3.576535897207712,3.5696876722106334,3.772004623809287
2021-06-28,DAI aave_v2,3.5987840463204783,3.5674219507483276,3.7909071094466107
2021-06-27,DAI aave_v2,3.5893747092307096,3.575056067595812,3.8162227832660416
2021-06-26,DAI aave_v2,3.603072628513047,3.5849270233228614,3.8301585911014047
2021-06-25,DAI aave_v2,3.5694027860722923,3.5939239264523257,3.877374847639804
2021-06-24,DAI aave_v2,3.5289748326536508,3.611477223559453,3.8880889929983864
2021-06-23,DAI aave_v2,3.521668805476545,3.6410444780432716,3.899741942957863
2021-06-22,DAI aave_v2,3.56067584697157,3.6663364084654653,3.9119831439223254
2021-06-21,DAI aave_v2,3.6522228642528707,3.682036790396168,3.9254653576694936
2021-06-20,DAI aave_v2,3.6584713993200535,3.671865171847225,3.936113391839907
2021-06-19,DAI aave_v2,3.6660509504192986,3.665250393498104,4.034574952407424
2021-06-18,DAI aave_v2,3.692275865822182,3.6621990078203317,4.258056988375391
2021-06-17,DAI aave_v2,3.735945614040381,3.6648383350632088,4.327466576975676
2021-06-16,DAI aave_v2,3.698712318431902,3.666130617719034,4.396724366135804
2021-06-15,DAI aave_v2,3.67057852048649,3.6718418098082823,4.539881101229531
2021-06-14,DAI aave_v2,3.581021534410268,3.689413302618424,4.813404047024656
2021-06-13,DAI aave_v2,3.6121679508762097,3.7327199632874826,5.2539671388418485
2021-06-12,DAI aave_v2,3.64469125067489,3.777078308920108,5.676359889059275
2021-06-11,DAI aave_v2,3.710751156522321,3.819033129722094,5.958069928024003
2021-06-10,DAI aave_v2,3.7449915926311577,3.8505217497901567,6.286806633555614
2021-06-09,DAI aave_v2,3.738690663056639,3.8809656290941907,6.554623544287674
2021-06-08,DAI aave_v2,3.7935789701574825,3.9648366679525058,6.833074413901009
2021-06-07,DAI aave_v2,3.8841681590936785,4.055953787643787,7.079169028329669
2021-06-06,DAI aave_v2,3.9226763703045875,4.161047193090968,7.3448355918617185
2021-06-05,DAI aave_v2,3.938374996288793,4.192609206808517,7.546657322759891
2021-06-04,DAI aave_v2,3.931171496998759,4.252591958896319,7.641437093649765
2021-06-03,DAI aave_v2,3.9580987477593967,4.26348873708101,7.859262263396161
2021-06-02,DAI aave_v2,4.325787935064843,4.415126105210385,8.09244484495669
2021-06-01,DAI aave_v2,4.431398807996455,4.352988849748231,8.261322167563891
2021-05-31,DAI aave_v2,4.619821997223942,4.274012353097016,8.292413630211467
2021-05-30,DAI aave_v2,4.143610466327428,4.169595615552226,8.401626606351954
2021-05-29,DAI aave_v2,4.358254260903406,4.144100157417825,8.429226328002054
2021-05-28,DAI aave_v2,4.0074489442916015,4.0888729614838075,8.536440416681288
2021-05-27,DAI aave_v2,5.0195603246650204,4.460997143205802,8.8136625549824
2021-05-26,DAI aave_v2,3.8908271468297637,5.225418815319128,9.06668972767341
2021-05-25,DAI aave_v2,3.878563331437956,5.494524012033552,9.481765761519318
2021-05-24,DAI aave_v2,3.8889048344104094,5.770969148805877,9.657273553134324
2021-05-23,DAI aave_v2,3.9651422593866177,6.357327654067774,9.686695155124161
2021-05-22,DAI aave_v2,3.971663889365282,7.48748831620401,9.716256485933116
2021-05-21,DAI aave_v2,6.61231821634556,9.319809801855545,9.953745302315737
2021-05-20,DAI aave_v2,10.37051202945831,10.701471550577466,9.91783590068615
2021-05-19,DAI aave_v2,5.77456352383073,10.947968749171523,9.704697493474653
2021-05-18,DAI aave_v2,5.813679288844229,12.062010006120085,9.642436758880173
2021-05-17,DAI aave_v2,7.993414371243686,12.91426995265562,9.743380977411348
2021-05-16,DAI aave_v2,11.876266894340267,13.499813149828906,9.804377291363785
2021-05-15,DAI aave_v2,16.797914288926034,13.399834651068478,9.963553369437106
2021-05-14,DAI aave_v2,16.283950457399012,12.693584761944068,10.172715528700913
2021-05-13,DAI aave_v2,12.095992419616698,11.792638739065607,10.277594764939487
2021-05-12,DAI aave_v2,13.572852322470666,11.033463839546794,10.305270059786496
2021-05-11,DAI aave_v2,11.779498914592974,10.589617306249647,10.277335688141813
2021-05-10,DAI aave_v2,12.092216751456695,10.471628346247115,10.428597412238528
2021-05-09,DAI aave_v2,11.176417403017266,10.085898469364855,10.426894578228065
2021-05-08,DAI aave_v2,11.85416506505517,9.255573509994353,10.205825817724525
2021-05-07,DAI aave_v2,9.977328297249782,8.69015154090626,10.129793354307383
2021-05-06,DAI aave_v2,6.781768122984997,7.9750478007034955,10.190994811390143
